	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer	FWER
1769417_at	1.48830007874383	1.77248441117666	1.4380782088998	1.19214829528733	1.58137964407134	1.20857869847867	1.56628756627343	0.180328625538744	1.32736887927911	0.220133121110855	1.17999419055543	0.238779756809576	0.238779756809576	0.219564914947117	1	1
1769418_at	7.00196832169296	6.94925364577628	7.14708839507201	7.13311484920167	7.25338332456301	7.37553603000679	7.03277012084708	0.102451013321364	7.25401140125716	0.121211810835362	0.969500836410082	-0.0446859519094392	0.0446859519094392	0.073198050497892	1	1
1769419_at	8.00069868627334	8.05669791226612	8.05298044304504	7.64620517419005	7.71362184295859	7.74298628609838	8.03679234719483	0.0313132426201635	7.70093776774901	0.0496216709562962	1.04361216641074	0.0615856682773241	0.0615856682773241	0.00058108206439724	1	1
1769420_at	8.39215552927694	8.29913077142838	8.29462752323545	8.72823205026564	8.73145174862008	8.6141564938963	8.32863794131359	0.0550539080954593	8.69128009759401	0.0668103981417873	0.958275173253154	-0.0614881027220245	0.0614881027220245	0.00191600459499547	1	1
1769421_at	7.02690224990271	7.05938316122363	7.03967503396711	6.95647783112455	7.07584531985954	7.09691586437446	7.04198681503115	0.016363393560793	7.04307967178618	0.0757357317653037	0.999844832544006	-0.000223876688907067	0.000223876688907067	0.981680102788958	1	1
1769422_at	8.33062879780689	8.49664242387618	8.57082979508012	8.34315270876855	8.29316661914754	8.26870906823856	8.4660336722544	0.122991062803956	8.30167613205155	0.0379443376702933	1.01979811517439	0.0282835766434636	0.0282835766434636	0.0914488838906721	1	1
1769423_at	1.19554675042095	1.14355540605877	1.01772688930626	1.14355540605877	1.36367582173096	1.51992843940606	1.11894301526199	0.0914292244704166	1.34238655573193	0.189087518606711	0.833547542981682	-0.262663606452175	0.262663606452175	0.139169871167881	1	1
1769424_at	2.11171699343416	2.33073221998632	2.15868991076139	1.74342010383591	1.81232840282437	1.92303745917554	2.20037970806062	0.115305883477652	1.82626198861194	0.0906157116314571	1.20485435374638	0.268858759876441	0.268858759876441	0.0115236050908097	1	1
1769425_at	1.25434335111096	1.30064229456253	1.43432318734173	1.33406457628231	1.41235605695587	1.43246316196747	1.32976961100507	0.0934584709096599	1.39296126506855	0.0519873915528976	0.954635024211985	-0.0669788270809376	0.0669788270809376	0.363956548559628	1	1
1769426_at	8.09137207133038	8.23676752438994	8.37845495656879	10.5659809614254	10.5361209648106	10.4804143916987	8.2355315174297	0.143545433692984	10.5275054393116	0.0434290216723446	0.782287082624225	-0.354229951967599	0.354229951967599	1.21054548927703e-05	0.132288411068194	0.132288411068194
1769427_at	3.7311541882841	3.45104900373929	3.32022229274129	3.18099399303445	3.19837735484217	3.20059592983776	3.50080849492156	0.209936325860106	3.19332242590479	0.010734207540926	1.09629032963361	0.132629916596748	0.132629916596748	0.064420158311602	1	1
1769428_at	7.78102020913523	7.43833294316805	7.76299539991006	7.42952296496784	7.57169630181735	7.67971955244088	7.66078285073778	0.192857964497806	7.56031293974202	0.125486129890487	1.01328912067484	0.0190458754726655	0.0190458754726655	0.49156153144173	1	1
1769430_at	1.16560993597062	1.24148631534499	1.11979504504414	1.10323870880681	1.16641506498668	1.28514073766885	1.17563043211992	0.0614613624496496	1.18493150382078	0.0923538353635318	0.992150540625452	-0.0113690551864012	0.0113690551864012	0.891561911880599	1	1
1769431_at	7.14132429366397	7.18397510757129	7.3122632684653	6.2868054565989	6.13032952793246	6.21826123199921	7.21252088990019	0.0889729146600746	6.21179873884352	0.0784378857845282	1.16110022122883	0.215492504873167	0.215492504873167	0.000127562676013167	1	1
1769432_at	1.76800587244621	1.63683413898496	1.53444779934967	1.34092379672663	1.48830007874383	1.32442777083159	1.64642927026028	0.117074306682915	1.38455054876735	0.0902275093601605	1.1891434890016	0.249922809600769	0.249922809600769	0.0373385648774658	1	1
1769433_at	1.17231563870775	1.41571785128122	1.1349804540129	1.0780600009853	1.29415361830506	1.13813968262312	1.24100464800062	0.152453293026012	1.17011776730449	0.111539505496938	1.06058097969013	0.0848547807336822	0.0848547807336822	0.551150717914801	1	1
1769434_at	8.30450755993089	8.48045500771782	8.35641926566649	7.75205211713853	7.99290396832452	7.88141862292417	8.38046061110507	0.0904039037517537	7.87545823612907	0.120536501579355	1.06412355444402	0.0896656706087973	0.0896656706087973	0.0043801242498546	1	1
1769435_at	7.33193706093074	7.48173946512441	7.42397280887193	7.32903965364637	7.21238823856503	7.22341774769913	7.41254977830903	0.075551666401091	7.25494854663684	0.0644013324501726	1.02172327352277	0.0310045054966009	0.0310045054966009	0.0513923794693964	1	1
1769436_at	2.03678569642461	2.11203688587462	2.22626690307706	2.03678569642461	1.91218882493995	1.72484740081018	2.12502982845876	0.095406469048819	1.89127397405825	0.157017350341489	1.12359703438362	0.168124721739911	0.168124721739911	0.0922767077206998	1	1
1769437_at	1.12828458523151	1.02141632688124	1.17787344135332	1.05864601255648	1.30991680190973	1.09488075796131	1.10919145115536	0.0799569758924753	1.15448119080917	0.135824928096027	0.960770482867657	-0.0577362661529224	0.0577362661529224	0.644810671222683	1	1
1769438_at	1.56241620139856	1.65370628184819	1.58523872151097	1.60806124162338	1.57491395602461	1.92849763126245	1.60045373491924	0.0475088641401301	1.70382427630348	0.195277425620657	0.939330280227896	-0.0902955782580267	0.0902955782580267	0.423338233519834	1	1
1769439_at	1.69518381370125	1.86249201150531	1.55711623083914	1.2706403505741	1.39056550372439	1.31142537515801	1.70493068534857	0.152921035127775	1.32421040981883	0.060976252943166	1.28750738757734	0.36458071034682	0.36458071034682	0.01605629981537	1	1
1769440_at	1.36107588075821	1.41062401922375	1.43760748258287	1.48812059497872	1.52920495206822	1.50734321341558	1.40310246085494	0.0388162581875639	1.50822292015417	0.0205563010370016	0.930301775755746	-0.104229314403392	0.104229314403392	0.0143152013010793	1	1
1769442_at	5.78334973896061	5.52213866100295	5.47512918760567	5.60921502348435	5.79217172748417	5.71174919952108	5.59353919585641	0.166052715582751	5.7043786501632	0.0917007777120633	0.980569407975114	-0.0283083420859671	0.0283083420859671	0.368751653968294	1	1
1769443_at	5.78554363487572	5.50604476788057	5.72998512345006	5.2587420322817	5.07566084048502	5.13033248825234	5.67385784206878	0.147961508336907	5.15491178700635	0.0939829087805468	1.10067021056898	0.138382264680279	0.138382264680279	0.00684878033091559	1	1
1769444_at	1.31123248705166	1.19325603737034	1.45247750341484	1.05481809523451	1.16641506498668	1.10324278412237	1.31898867594561	0.129784671530131	1.10815864811452	0.0559606576405127	1.19025256734657	0.25126774075661	0.25126774075661	0.0610882359437709	1	1
1769445_at	1.55311352598835	1.56653401218018	1.55311352598835	1.55311352598835	1.53969303979652	1.55311352598835	1.55758702138563	0.00774832131550852	1.54864003059107	0.0077483213155089	1.00577732114489	0.00831092816476846	0.00831092816476846	0.230199641080505	1	1
1769446_at	4.82420139416345	4.82480992068247	5.44475600963933	5.72674716682462	6.00238306426905	6.05317108200902	5.03125577482842	0.358101837076608	5.92743377103423	0.175645069724082	0.848808433662272	-0.236489104112666	0.236489104112666	0.0176655947837912	1	1
1769447_at	1.5798799865108	1.4117509152008	1.14236973951663	1.4705062104489	1.28877797322154	1.36710550227024	1.37800021374274	0.220699199008307	1.37546322864689	0.0911519431722723	1.00184445868345	0.00265854036482189	0.00265854036482189	0.986199090825628	1	1
1769448_at	7.48463309159211	7.82602969063309	7.8916256130163	7.87465010371477	7.73689634757528	7.67072931172852	7.73409613174717	0.218516732908211	7.76075858767286	0.104033538957063	0.99656445235031	-0.00496498116350314	0.00496498116350314	0.857963645085922	1	1
1769449_at	1.32312077068731	1.26148173063951	1.5263888097588	1.35607636794912	1.29427466400482	1.10777845751352	1.37033043702854	0.138620000681417	1.25270982982249	0.129262096772894	1.09389293865661	0.129471545783645	0.129471545783645	0.34295311301856	1	1
1769450_at	7.29977756734449	7.2223641644228	7.09239468277289	8.89181541514764	9.03851290470788	9.05148565182792	7.20484547151339	0.104795484894389	8.99393799056114	0.088678285666648	0.801077957072269	-0.319985449245948	0.319985449245948	2.28113901114791e-05	0.249282871138243	0.249282871138243
1769451_at	6.59234350126405	6.61130974733101	6.69222124898329	7.1143208523194	7.03145925460939	6.93983644826093	6.63195816585945	0.0530439347443348	7.02853885172991	0.0872788541380087	0.943575657154851	-0.0837898952109894	0.0837898952109894	0.00254572367290461	1	1
1769452_at	7.88382500729143	7.85712611243764	7.79682224545099	7.84988187343128	7.98717934705154	7.98504718198304	7.84592445506002	0.0445699224586523	7.94070280082195	0.0786604549379565	0.988064237116125	-0.0173232559556699	0.0173232559556699	0.143585896861151	1	1
1769453_at	2.05631515225953	2.43445285970136	2.50486299467026	2.1419113809444	1.60784808720604	1.76586079305095	2.33187700221038	0.241226339021752	1.83854008706713	0.274349430951996	1.26833079061672	0.342931060733031	0.342931060733031	0.0794642585933053	1	1
1769454_at	1.46073531888171	1.40059658619633	1.62244572546985	1.25752619186538	1.19276911867824	1.19276911867824	1.49459254351596	0.114734449465063	1.21435480974062	0.0373875136365274	1.23077088469325	0.299562220570337	0.299562220570337	0.0158336100340702	1	1
1769455_at	10.7038098686723	10.3498700108287	10.6944292509215	9.77767000750992	9.87958802686468	9.97168321290171	10.5827030434742	0.201693864099805	9.8763137490921	0.09704803778438	1.07152357775663	0.0996635953605407	0.0996635953605407	0.00544764693533346	1	1
1769456_at	5.42190567003065	5.4303226022639	5.41363162507426	6.06688087886095	5.91874919774483	6.04724761207292	5.42195329912294	0.00834559052938104	6.01095922955957	0.0804573412849855	0.902011324991172	-0.148782547874518	0.148782547874518	0.000227510968935188	1	1
1769457_at	2.13031773937999	1.99856755475955	2.12888834780882	2.01199934176121	1.96598694352116	1.75751679378731	2.08592454731612	0.0756567505346508	1.91183435968989	0.135608696467165	1.09105924200173	0.125729438803322	0.125729438803322	0.124121160086709	1	1
1769458_at	1.44133266150625	1.69050920069548	1.93585123991984	1.65540876919902	1.79791961213388	1.88765429600203	1.68923103404052	0.247261766922321	1.78032755911164	0.117117916764067	0.948831593037533	-0.0757760471032051	0.0757760471032051	0.595039779667415	1	1
1769459_at	6.19059809048074	6.23059086513074	6.20674520302438	6.41926196004765	6.62283820491667	6.53832554794476	6.20931138621195	0.0201195049185007	6.52680857096969	0.102275619957671	0.951354910856445	-0.0719444440092036	0.0719444440092036	0.00618797584228841	1	1
1769460_at	5.50543623915471	5.50141735647884	5.47624888633395	8.37387565901003	8.41948366040144	8.30294256205066	5.49436749398917	0.0158193176848225	8.36543396048738	0.0587273667608395	0.656794079056846	-0.606486973486976	0.606486973486976	1.34124371721692e-07	0.00146571113417465	0.00146571113417465
1769461_at	1.69590792184666	1.64603780290352	1.7580021278905	1.52897811642903	2.13765248527403	1.77076783195976	1.69998261754689	0.056093269437916	1.81246614455427	0.306472158241392	0.937938963800594	-0.0924340521971039	0.0924340521971039	0.565664964024906	1	1
1769462_at	7.99380471219053	7.787268978175	8.01901079845843	9.49816954799157	9.47707254989337	9.56428117973653	7.93336149627465	0.127145997104743	9.51317442587382	0.0454994071387339	0.833934199156234	-0.261994541308664	0.261994541308664	3.50219664256024e-05	0.382720049098983	0.382720049098983
1769463_at	7.54788727866999	7.67690560193658	7.80378120565846	7.49200313969679	7.58678403241634	7.46134171663896	7.67619136208834	0.127948458651582	7.5133762962507	0.0653953554368075	1.02167002681855	0.0309293180560692	0.0309293180560692	0.121198396513537	1	1
1769464_at	7.29960463249469	7.12471954719778	6.92840543629536	8.53129386320782	8.73657443315331	8.75222812893797	7.11757653866261	0.185702659493496	8.6733654750997	0.123286320113373	0.820624538317497	-0.285205800540323	0.285205800540323	0.000268535217983722	1	1
1769465_at	1.63328244216694	1.88258522846148	1.83228330055435	1.22950121000322	1.5103982867972	1.66841099264211	1.78271699039426	0.131835443416102	1.46943682981418	0.222303463856635	1.21319743334574	0.278814350895944	0.278814350895944	0.103716725673241	1	1
1769466_at	7.35020683922179	7.42272784395614	7.34977412772766	9.67144687117757	9.55258498293663	9.64927669974555	7.37423627030186	0.041995491977239	9.62443618461992	0.0632046320520142	0.766199300285878	-0.384208386633472	0.384208386633472	8.6007885814032e-07	0.00939894176175741	0.00939894176175741
1769467_at	5.12790075391164	5.62382013481003	5.42663239072085	5.37179309803578	5.21095712273045	5.30183851867374	5.39278442648084	0.249686346443003	5.29486291314666	0.0806445723062392	1.01849368245041	0.0264370315303771	0.0264370315303771	0.553242372608387	1	1
1769468_at	7.74801675665326	7.72735116428233	7.61526843897197	7.75766886746179	7.8398209709249	7.80958695005612	7.69687878663585	0.0714279588912862	7.80235892948094	0.0415502736083635	0.986480993274158	-0.0196368403635418	0.0196368403635418	0.0915325656316969	1	1
1769469_at	1.42554594530538	1.42607989655271	1.35121423986642	1.11346413671116	1.18393601762773	1.18393601762773	1.40094669390817	0.0430703960365436	1.16044539065554	0.0406869594174809	1.20724913484879	0.271723429632082	0.271723429632082	0.00215654128778936	1	1
1769470_at	1.52601771082173	1.64082610250527	1.53798317693404	1.82704320354058	1.8277914391347	1.64082610250527	1.56827566342035	0.0631147189915521	1.76522024839352	0.107729140034514	0.888430588107969	-0.170669030061906	0.170669030061906	0.0523300968347775	1	1
1769471_at	1.39619472217336	1.24141929532553	1.27964504620076	1.56198604804502	1.26025617174585	1.41774987206054	1.30575302123322	0.0806230609639917	1.4133306972838	0.150913473196261	0.923883577808553	-0.114217031450102	0.114217031450102	0.337362747380489	1	1
1769472_at	6.12778589637377	6.33262021117736	6.37755167791792	5.85241201240096	5.59721044919288	5.39492235037628	6.27931926182302	0.133140826980855	5.61484827065671	0.229254263372257	1.11834175371022	0.161361128288723	0.161361128288723	0.0122415212625233	1	1
1769473_at	1.25106686057208	1.0999085317645	1.16389360620847	1.30982215582019	1.41919593188209	1.39251740887141	1.17162299951502	0.0758750138888988	1.37384516552456	0.0570275830297283	0.852805708325702	-0.229710999959105	0.229710999959105	0.0210154749836229	1	1
1769474_at	6.94885965562325	7.10798956445631	7.02576590434819	6.34597263189321	6.61190023126616	6.37024411351787	7.02753837480925	0.0795797600521386	6.44270565889241	0.147028496202659	1.09077439617463	0.125352741279442	0.125352741279442	0.00374571363609467	1	1
1769475_at	1.73221146338334	2.07018577932479	2.20705019672616	2.01762072620536	1.96667676011244	1.88885179928559	2.0031491464781	0.24441437821499	1.95771642853446	0.0648504031715125	1.02320699631542	0.0330980339872407	0.0330980339872407	0.771197492727545	1	1
1769476_at	2.10547496507501	1.89416065524175	2.32115081377803	1.66627374317786	1.92738819857832	1.88035408600673	2.10692881136493	0.213498791854861	1.8246720092543	0.139178159056538	1.15468906229672	0.207504411229526	0.207504411229526	0.127526520125885	1	1
1769477_at	0.875944624492125	1.41571785128122	1.07883790656946	1.07883790656946	1.18227112556185	0.978041032823635	1.1235001274476	0.272644126234005	1.07971668831832	0.102117882312485	1.04055085894567	0.0573474813207562	0.0573474813207562	0.807356089319796	1	1
1769478_at	8.81117385330568	8.85698570928465	8.89442153088126	7.80680737707119	7.60822568329764	7.62741988723323	8.85419369782386	0.0416940097787424	7.68081764920069	0.109531561720095	1.15276707535757	0.205101035822479	0.205101035822479	6.49060031401934e-05	0.709292802316034	0.709292802316034
1769479_at	1.39987024818858	1.51109062509558	1.312114643294	0.823586105722875	1.24812956885003	1.19559680396149	1.40769183885939	0.099718319750896	1.08910415951146	0.231440706256417	1.29252269084238	0.370189607950984	0.370189607950984	0.0937293116888284	1	1
1769480_at	1.69050920069548	1.5111050934081	1.57556969867962	1.36539584780965	1.36539584780965	1.36274093817021	1.59239466426107	0.0908777642110989	1.36451087792984	0.0015328127950049	1.16700767287173	0.222814046544499	0.222814046544499	0.0122274668798152	1	1
1769481_at	7.45632954366072	7.60583211777298	7.56897638333568	7.76426942654178	7.75316706676384	7.72746489060199	7.54371268158979	0.0778873923429004	7.74830046130254	0.018878727525255	0.973595786490919	-0.0386051704900041	0.0386051704900041	0.0114968977536984	1	1
